txn_id,user_id,txn_date,txn_year,txn_month,txn_type,txn_amount,revenue_percent,revenue
3592,177,2025-11-13,2025,11,CARD,578.53,0.012,6.94236
3593,178,2026-01-06,2026,1,CARD,3552.4,0.012,42.628800000000005
3594,178,2025-10-04,2025,10,UPI,961.76,0.005,4.8088
3595,178,2026-01-23,2026,1,UPI,3922.38,0.005,19.611900000000002
3596,178,2026-01-07,2026,1,UPI,2728.6,0.005,13.643
3597,178,2025-10-10,2025,10,CARD,4602.15,0.012,55.2258
3598,178,2026-01-25,2026,1,UPI,3318.1,0.005,16.5905
3599,178,2026-01-24,2026,1,UPI,3845.48,0.005,19.2274
3600,178,2025-12-24,2025,12,UPI,3463.56,0.005,17.317800000000002
3601,178,2025-12-01,2025,12,CARD,2294.09,0.012,27.529080000000004
3602,178,2025-12-10,2025,12,UPI,3532.93,0.005,17.664649999999998
3603,178,2025-10-01,2025,10,CARD,3009.64,0.012,36.11568
3604,178,2025-10-27,2025,10,CARD,1115.87,0.012,13.390439999999998
3605,178,2025-12-11,2025,12,CARD,4511.16,0.012,54.133919999999996
3606,178,2025-12-05,2025,12,UPI,4291.96,0.005,21.4598
3607,178,2026-01-27,2026,1,UPI,3531.83,0.005,17.65915
3608,178,2025-10-25,2025,10,CARD,4567.86,0.012,54.814319999999995
3609,178,2026-01-11,2026,1,UPI,848.22,0.005,4.2411
3610,178,2025-12-17,2025,12,CARD,2344.02,0.012,28.12824
3611,178,2025-10-02,2025,10,UPI,2956.85,0.005,14.78425
3612,178,2026-01-07,2026,1,UPI,4268.29,0.005,21.341450000000002
3613,178,2025-10-13,2025,10,CARD,1203.09,0.012,14.43708
3614,178,2025-12-15,2025,12,CARD,2426.53,0.012,29.118360000000003
3615,179,2025-11-13,2025,11,CARD,4593.1,0.012,55.117200000000004
3616,179,2025-10-29,2025,10,UPI,2226.12,0.005,11.1306
3617,179,2025-10-27,2025,10,UPI,4119.07,0.005,20.59535
3618,179,2025-10-10,2025,10,CARD,1043.32,0.012,12.51984
3619,179,2026-01-16,2026,1,CARD,4713.65,0.012,56.56379999999999
3620,179,2025-11-29,2025,11,UPI,2653.69,0.005,13.268450000000001
3621,179,2025-11-30,2025,11,CARD,2325.05,0.012,27.900600000000004
3622,179,2026-01-13,2026,1,CARD,371.89,0.012,4.46268
3623,179,2025-11-15,2025,11,CARD,3481.28,0.012,41.775360000000006
3624,179,2025-11-12,2025,11,UPI,1453.41,0.005,7.26705
3625,179,2025-12-30,2025,12,CARD,4469.95,0.012,53.6394
3626,179,2025-10-15,2025,10,UPI,4264.97,0.005,21.32485
3627,180,2025-11-13,2025,11,UPI,4946.17,0.005,24.73085
3628,180,2026-01-18,2026,1,CARD,4405.95,0.012,52.8714
3629,180,2025-12-06,2025,12,UPI,393.01,0.005,1.96505
3630,180,2025-10-29,2025,10,UPI,530.65,0.005,2.65325
3631,180,2025-10-13,2025,10,CARD,4396.68,0.012,52.760160000000006
3632,180,2026-01-21,2026,1,CARD,152.61,0.012,1.8313200000000003
3633,180,2026-01-06,2026,1,UPI,1196.68,0.005,5.9834000000000005
3634,180,2025-10-14,2025,10,UPI,4756.74,0.005,23.7837
3635,180,2026-01-27,2026,1,CARD,730.08,0.012,8.76096
3636,180,2025-11-01,2025,11,CARD,4374.49,0.012,52.49388
3637,180,2026-01-29,2026,1,UPI,1866.72,0.005,9.3336
3638,180,2025-12-08,2025,12,CARD,3997.41,0.012,47.96892
3639,180,2025-11-24,2025,11,CARD,4959.82,0.012,59.51784
3640,180,2025-12-06,2025,12,CARD,2555.1,0.012,30.6612
3641,180,2025-10-02,2025,10,UPI,3986.64,0.005,19.9332
3642,180,2025-10-17,2025,10,CARD,2973.92,0.012,35.68704
3643,180,2025-10-14,2025,10,UPI,2881.04,0.005,14.4052
3644,180,2025-10-09,2025,10,UPI,4418.8,0.005,22.094
3645,180,2026-01-25,2026,1,UPI,2934.0,0.005,14.67
3646,180,2025-10-26,2025,10,UPI,2842.13,0.005,14.210650000000001
3647,180,2025-10-13,2025,10,UPI,2723.15,0.005,13.61575
3648,180,2025-12-01,2025,12,CARD,2249.34,0.012,26.99208
3649,180,2025-11-04,2025,11,CARD,376.13,0.012,4.51356
3650,180,2025-10-15,2025,10,CARD,2876.16,0.012,34.51392
3651,180,2025-12-15,2025,12,CARD,2908.76,0.012,34.905120000000004
3652,180,2025-10-03,2025,10,CARD,3987.02,0.012,47.84424
3653,180,2026-01-10,2026,1,CARD,3340.8,0.012,40.089600000000004
3654,180,2025-10-06,2025,10,UPI,1205.85,0.005,6.029249999999999
3655,180,2025-10-27,2025,10,UPI,2877.28,0.005,14.386400000000002
3656,181,2025-11-05,2025,11,UPI,1185.76,0.005,5.9288
3657,181,2025-12-06,2025,12,CARD,1335.7,0.012,16.0284
3658,181,2026-01-25,2026,1,CARD,4717.42,0.012,56.60904
3659,181,2025-10-21,2025,10,UPI,952.0,0.005,4.76
3660,181,2025-12-26,2025,12,UPI,3148.55,0.005,15.742750000000001
3661,181,2026-01-11,2026,1,CARD,2213.35,0.012,26.5602
3662,181,2025-10-13,2025,10,CARD,1530.09,0.012,18.361079999999998
3663,181,2025-12-09,2025,12,UPI,3275.36,0.005,16.3768
3664,181,2025-11-24,2025,11,UPI,2240.28,0.005,11.201400000000001
3665,181,2025-10-27,2025,10,CARD,504.3,0.012,6.0516000000000005
3666,181,2025-10-09,2025,10,CARD,219.56,0.012,2.63472
3667,181,2025-10-14,2025,10,CARD,718.74,0.012,8.624880000000001
3668,181,2026-01-13,2026,1,UPI,3031.29,0.005,15.15645
3669,181,2025-12-22,2025,12,CARD,1078.76,0.012,12.94512
3670,181,2025-11-21,2025,11,UPI,3056.87,0.005,15.28435
3671,181,2025-11-30,2025,11,UPI,2628.63,0.005,13.14315
3672,181,2025-11-14,2025,11,UPI,2472.12,0.005,12.3606
3673,181,2025-12-08,2025,12,CARD,4036.16,0.012,48.43392
3674,181,2025-11-20,2025,11,UPI,3578.19,0.005,17.89095
3675,181,2025-12-31,2025,12,CARD,780.36,0.012,9.364320000000001
3676,181,2025-12-11,2025,12,CARD,3550.46,0.012,42.60552
3677,181,2025-10-26,2025,10,UPI,1542.3,0.005,7.7115
3678,181,2025-11-21,2025,11,CARD,3608.41,0.012,43.30092
3679,181,2026-01-11,2026,1,UPI,1609.24,0.005,8.0462
3680,181,2025-10-07,2025,10,UPI,3746.94,0.005,18.7347
3681,182,2025-10-21,2025,10,CARD,1441.58,0.012,17.29896
3682,182,2025-12-27,2025,12,CARD,2565.17,0.012,30.782040000000002
3683,182,2025-11-23,2025,11,UPI,4980.21,0.005,24.90105
3684,182,2025-10-26,2025,10,UPI,3403.02,0.005,17.0151
3685,182,2025-12-03,2025,12,CARD,3007.27,0.012,36.08724
3686,182,2026-01-16,2026,1,UPI,2405.09,0.005,12.025450000000001
3687,182,2025-10-04,2025,10,CARD,3497.2,0.012,41.9664
3688,182,2026-01-12,2026,1,UPI,4476.33,0.005,22.38165
3689,182,2026-01-05,2026,1,CARD,2190.27,0.012,26.28324
3690,182,2025-10-01,2025,10,UPI,2888.03,0.005,14.440150000000001
3691,182,2025-12-23,2025,12,CARD,4349.03,0.012,52.188359999999996
3692,182,2025-11-11,2025,11,CARD,244.3,0.012,2.9316
3693,182,2025-11-19,2025,11,CARD,3757.27,0.012,45.08724
3694,182,2025-10-01,2025,10,UPI,3244.8,0.005,16.224
3695,182,2025-11-07,2025,11,CARD,1718.41,0.012,20.62092
3696,182,2025-11-03,2025,11,UPI,1876.71,0.005,9.38355
3697,182,2026-01-06,2026,1,UPI,3133.38,0.005,15.6669
3698,183,2025-10-04,2025,10,UPI,1405.91,0.005,7.02955
3699,183,2025-12-05,2025,12,UPI,1760.24,0.005,8.8012
3700,183,2026-01-27,2026,1,UPI,4706.24,0.005,23.5312
3701,183,2025-10-26,2025,10,UPI,2468.49,0.005,12.34245
3702,183,2025-10-23,2025,10,CARD,4619.4,0.012,55.4328
3703,183,2026-01-14,2026,1,CARD,437.04,0.012,5.24448
3704,183,2026-01-25,2026,1,UPI,877.55,0.005,4.38775
3705,183,2026-01-07,2026,1,CARD,663.61,0.012,7.96332
3706,183,2026-01-20,2026,1,CARD,3710.33,0.012,44.52396
3707,183,2026-01-05,2026,1,UPI,2377.99,0.005,11.889949999999999
3708,183,2025-11-06,2025,11,UPI,3679.25,0.005,18.396250000000002
3709,183,2026-01-23,2026,1,UPI,1396.38,0.005,6.9819
3710,183,2026-01-21,2026,1,UPI,1166.67,0.005,5.83335
3711,183,2026-01-26,2026,1,UPI,1515.33,0.005,7.57665
3712,183,2025-10-16,2025,10,CARD,3815.76,0.012,45.789120000000004
3713,183,2025-10-05,2025,10,CARD,3661.89,0.012,43.94268
3714,183,2025-10-25,2025,10,UPI,4767.53,0.005,23.83765
3715,183,2025-11-30,2025,11,UPI,1148.33,0.005,5.74165
3716,184,2026-01-18,2026,1,UPI,1081.04,0.005,5.4052
3717,184,2025-11-20,2025,11,CARD,2747.29,0.012,32.96748
3718,184,2026-01-14,2026,1,UPI,3952.52,0.005,19.7626
3719,184,2026-01-29,2026,1,CARD,1772.18,0.012,21.266160000000003
3720,184,2025-10-10,2025,10,CARD,3166.43,0.012,37.99716
3721,184,2025-12-12,2025,12,UPI,4278.15,0.005,21.390749999999997
3722,184,2025-10-08,2025,10,CARD,3978.15,0.012,47.7378
3723,184,2025-12-02,2025,12,UPI,2453.5,0.005,12.2675
3724,184,2026-01-27,2026,1,CARD,3515.43,0.012,42.185159999999996
3725,184,2025-10-10,2025,10,UPI,825.68,0.005,4.1284
3726,185,2025-12-30,2025,12,UPI,4189.74,0.005,20.9487
3727,185,2025-10-22,2025,10,UPI,1804.84,0.005,9.0242
3728,185,2026-01-19,2026,1,CARD,886.99,0.012,10.643880000000001
3729,185,2025-12-03,2025,12,UPI,2545.89,0.005,12.72945
3730,185,2025-10-09,2025,10,UPI,671.38,0.005,3.3569
3731,185,2025-12-09,2025,12,UPI,627.57,0.005,3.1378500000000003
3732,185,2026-01-26,2026,1,UPI,4068.35,0.005,20.34175
3733,185,2025-10-25,2025,10,UPI,2015.28,0.005,10.0764
3734,185,2025-11-22,2025,11,UPI,556.24,0.005,2.7812
3735,185,2025-11-14,2025,11,UPI,4886.03,0.005,24.430149999999998
3736,185,2025-10-15,2025,10,UPI,2794.03,0.005,13.970150000000002
3737,185,2026-01-24,2026,1,UPI,1540.68,0.005,7.7034
3738,185,2025-10-21,2025,10,CARD,1694.48,0.012,20.33376
3739,185,2026-01-29,2026,1,UPI,1830.72,0.005,9.1536
3740,185,2026-01-25,2026,1,UPI,311.73,0.005,1.55865
3741,185,2025-11-05,2025,11,UPI,1163.85,0.005,5.819249999999999
3742,186,2026-01-28,2026,1,UPI,3521.64,0.005,17.6082
3743,186,2026-01-11,2026,1,CARD,4629.16,0.012,55.54992
3744,186,2025-12-11,2025,12,UPI,1582.0,0.005,7.91
3745,186,2025-10-29,2025,10,UPI,3000.3,0.005,15.001500000000002
3746,186,2025-12-26,2025,12,CARD,3671.32,0.012,44.05584
3747,186,2025-10-29,2025,10,CARD,3890.71,0.012,46.688520000000004
3748,186,2025-12-14,2025,12,UPI,532.64,0.005,2.6632
3749,186,2025-12-05,2025,12,CARD,3739.47,0.012,44.87364
3750,186,2025-12-21,2025,12,UPI,1901.2,0.005,9.506
3751,186,2026-01-27,2026,1,CARD,2030.75,0.012,24.369
3752,186,2026-01-04,2026,1,CARD,1188.56,0.012,14.26272
3753,186,2025-10-28,2025,10,CARD,3648.96,0.012,43.78752
3754,187,2025-11-08,2025,11,UPI,2401.1,0.005,12.0055
3755,187,2025-12-25,2025,12,UPI,3894.27,0.005,19.47135
3756,187,2025-12-06,2025,12,UPI,1411.31,0.005,7.05655
3757,187,2026-01-20,2026,1,CARD,586.05,0.012,7.0325999999999995
3758,187,2026-01-04,2026,1,CARD,1929.07,0.012,23.14884
3759,187,2025-12-29,2025,12,UPI,2378.53,0.005,11.892650000000001
3760,187,2026-01-18,2026,1,UPI,2544.65,0.005,12.72325
3761,187,2025-12-10,2025,12,UPI,1022.04,0.005,5.1102
3762,187,2025-10-18,2025,10,UPI,2457.45,0.005,12.28725
3763,187,2025-11-07,2025,11,CARD,709.06,0.012,8.50872
3764,187,2026-01-23,2026,1,CARD,4262.68,0.012,51.15216
3765,187,2025-10-16,2025,10,UPI,2322.71,0.005,11.61355
3766,187,2025-10-18,2025,10,CARD,1577.23,0.012,18.92676
3767,187,2025-12-20,2025,12,CARD,1447.04,0.012,17.36448
3768,187,2025-11-07,2025,11,CARD,4719.34,0.012,56.63208
3769,187,2026-01-10,2026,1,UPI,4884.18,0.005,24.420900000000003
3770,187,2026-01-07,2026,1,UPI,4016.39,0.005,20.08195
3771,187,2025-12-20,2025,12,CARD,4116.61,0.012,49.399319999999996
3772,187,2025-11-08,2025,11,UPI,1544.11,0.005,7.720549999999999
3773,187,2025-10-21,2025,10,CARD,4843.71,0.012,58.124520000000004
3774,187,2025-10-30,2025,10,CARD,2444.4,0.012,29.332800000000002
3775,187,2025-11-16,2025,11,UPI,2915.46,0.005,14.577300000000001
3776,187,2025-11-03,2025,11,CARD,2633.0,0.012,31.596
3777,187,2025-11-06,2025,11,UPI,4874.85,0.005,24.374250000000004
3778,188,2026-01-02,2026,1,CARD,379.66,0.012,4.55592
3779,188,2025-12-30,2025,12,UPI,963.92,0.005,4.8196
3780,188,2025-10-26,2025,10,UPI,572.54,0.005,2.8627
3781,188,2025-12-13,2025,12,UPI,2244.75,0.005,11.22375
3782,188,2025-10-21,2025,10,UPI,3720.11,0.005,18.600550000000002
3783,188,2025-10-14,2025,10,UPI,2057.25,0.005,10.28625
3784,188,2025-12-02,2025,12,UPI,4941.57,0.005,24.70785
3785,188,2026-01-07,2026,1,UPI,444.41,0.005,2.2220500000000003
3786,188,2025-11-29,2025,11,UPI,1163.71,0.005,5.81855
3787,188,2025-10-19,2025,10,CARD,2290.93,0.012,27.491159999999997
3788,188,2025-11-01,2025,11,CARD,4354.19,0.012,52.25028
3789,188,2025-12-05,2025,12,CARD,941.51,0.012,11.29812
3790,188,2026-01-04,2026,1,CARD,1998.68,0.012,23.984160000000003
3791,188,2025-10-05,2025,10,UPI,3652.82,0.005,18.264100000000003
3792,188,2026-01-11,2026,1,UPI,1131.21,0.005,5.6560500000000005
3793,188,2025-11-12,2025,11,CARD,3883.85,0.012,46.6062
3794,188,2025-11-01,2025,11,UPI,309.55,0.005,1.5477500000000002
3795,188,2025-10-26,2025,10,CARD,4409.94,0.012,52.91927999999999
3796,188,2026-01-26,2026,1,UPI,3052.63,0.005,15.263150000000001
3797,188,2025-12-02,2025,12,UPI,3380.55,0.005,16.90275
3798,188,2025-11-23,2025,11,CARD,4675.3,0.012,56.1036
3799,188,2025-10-23,2025,10,CARD,3856.26,0.012,46.27512
3800,188,2026-01-05,2026,1,UPI,4981.69,0.005,24.90845
3801,188,2025-11-02,2025,11,UPI,4635.34,0.005,23.1767
3802,188,2025-11-04,2025,11,UPI,3159.58,0.005,15.7979
3803,189,2025-10-20,2025,10,UPI,1200.86,0.005,6.0043
3804,189,2025-12-29,2025,12,CARD,777.27,0.012,9.32724
3805,189,2025-11-24,2025,11,UPI,2689.91,0.005,13.44955
3806,189,2025-12-17,2025,12,UPI,4164.12,0.005,20.8206
3807,189,2026-01-19,2026,1,UPI,719.6,0.005,3.5980000000000003
3808,189,2025-12-21,2025,12,CARD,1116.42,0.012,13.39704
3809,189,2025-12-13,2025,12,CARD,4810.05,0.012,57.720600000000005
3810,189,2025-10-11,2025,10,UPI,3639.22,0.005,18.196099999999998
3811,189,2025-11-25,2025,11,UPI,2687.21,0.005,13.43605
3812,189,2025-11-30,2025,11,UPI,3829.74,0.005,19.148699999999998
3813,189,2025-10-16,2025,10,UPI,1431.06,0.005,7.1552999999999995
3814,189,2025-12-05,2025,12,CARD,2082.22,0.012,24.986639999999998
3815,189,2025-12-28,2025,12,CARD,2784.38,0.012,33.41256
3816,189,2025-10-17,2025,10,UPI,3614.41,0.005,18.07205
3817,189,2025-11-23,2025,11,CARD,873.49,0.012,10.48188
3818,189,2026-01-19,2026,1,UPI,229.66,0.005,1.1483
3819,189,2026-01-20,2026,1,UPI,3895.2,0.005,19.476
3820,189,2025-10-14,2025,10,CARD,3317.33,0.012,39.80796
3821,189,2025-10-26,2025,10,UPI,4664.38,0.005,23.3219
3822,189,2026-01-16,2026,1,CARD,581.72,0.012,6.98064
3823,190,2026-01-05,2026,1,UPI,901.53,0.005,4.50765
3824,190,2025-12-29,2025,12,UPI,157.44,0.005,0.7872
3825,190,2026-01-13,2026,1,CARD,4884.79,0.012,58.61748
3826,190,2025-10-18,2025,10,CARD,4754.55,0.012,57.0546
3827,190,2025-10-13,2025,10,CARD,3582.15,0.012,42.985800000000005
3828,190,2025-10-22,2025,10,CARD,2786.0,0.012,33.432
3829,190,2025-12-05,2025,12,CARD,3983.13,0.012,47.797560000000004
3830,190,2025-11-30,2025,11,UPI,3833.92,0.005,19.1696
3831,190,2025-10-23,2025,10,UPI,4091.15,0.005,20.455750000000002
3832,190,2025-12-12,2025,12,CARD,4549.1,0.012,54.589200000000005
3833,191,2025-10-20,2025,10,CARD,1171.4,0.012,14.0568
3834,191,2026-01-20,2026,1,CARD,2361.18,0.012,28.334159999999997
3835,191,2026-01-10,2026,1,UPI,4657.21,0.005,23.28605
3836,191,2025-11-19,2025,11,UPI,3047.27,0.005,15.23635
3837,191,2025-11-04,2025,11,UPI,3671.89,0.005,18.35945
3838,191,2025-11-26,2025,11,UPI,1694.69,0.005,8.47345
3839,191,2025-10-05,2025,10,CARD,116.01,0.012,1.39212
3840,191,2025-12-27,2025,12,CARD,3064.93,0.012,36.77916
3841,191,2025-12-06,2025,12,CARD,1489.01,0.012,17.86812
3842,191,2025-10-25,2025,10,CARD,2927.57,0.012,35.13084
3843,191,2025-11-12,2025,11,UPI,3389.9,0.005,16.9495
3844,191,2025-11-19,2025,11,UPI,3612.1,0.005,18.0605
3845,192,2025-11-02,2025,11,CARD,4657.07,0.012,55.88484
3846,192,2025-10-29,2025,10,CARD,3133.1,0.012,37.5972
3847,192,2025-11-11,2025,11,UPI,1415.95,0.005,7.079750000000001
3848,192,2026-01-11,2026,1,UPI,1403.85,0.005,7.0192499999999995
3849,192,2025-11-15,2025,11,CARD,3831.44,0.012,45.97728
3850,192,2025-12-06,2025,12,CARD,3953.28,0.012,47.43936
3851,192,2025-11-14,2025,11,CARD,2534.95,0.012,30.4194
3852,192,2025-12-02,2025,12,UPI,4080.11,0.005,20.400550000000003
3853,192,2025-12-29,2025,12,CARD,61.03,0.012,0.73236
3854,192,2025-11-26,2025,11,CARD,3027.11,0.012,36.325320000000005
3855,192,2025-12-22,2025,12,UPI,4562.4,0.005,22.811999999999998
3856,192,2025-11-24,2025,11,UPI,2017.25,0.005,10.08625
3857,192,2025-12-28,2025,12,CARD,4131.07,0.012,49.57284
3858,192,2025-11-28,2025,11,CARD,4591.93,0.012,55.10316
3859,192,2026-01-22,2026,1,UPI,185.28,0.005,0.9264
3860,192,2025-11-10,2025,11,CARD,2163.58,0.012,25.96296
3861,193,2025-12-16,2025,12,CARD,4088.87,0.012,49.06644
3862,193,2026-01-12,2026,1,CARD,2838.0,0.012,34.056
3863,193,2026-01-24,2026,1,UPI,1975.58,0.005,9.8779
3864,193,2025-11-22,2025,11,CARD,1406.04,0.012,16.87248
3865,193,2025-12-26,2025,12,UPI,3957.65,0.005,19.78825
3866,193,2025-12-13,2025,12,CARD,2378.23,0.012,28.53876
3867,193,2025-10-28,2025,10,CARD,1311.19,0.012,15.734280000000002
3868,193,2025-10-23,2025,10,CARD,4694.85,0.012,56.33820000000001
3869,193,2025-12-05,2025,12,UPI,929.05,0.005,4.64525
3870,193,2025-11-10,2025,11,CARD,4387.71,0.012,52.65252
3871,193,2025-10-01,2025,10,CARD,1917.77,0.012,23.01324
3872,193,2025-10-23,2025,10,UPI,3866.69,0.005,19.33345
3873,193,2026-01-04,2026,1,UPI,2437.02,0.005,12.1851
3874,193,2025-11-14,2025,11,UPI,1995.29,0.005,9.97645
3875,193,2025-10-17,2025,10,UPI,1879.03,0.005,9.39515
3876,193,2025-10-20,2025,10,UPI,324.82,0.005,1.6241
3877,193,2025-12-11,2025,12,UPI,2143.62,0.005,10.7181
3878,193,2026-01-26,2026,1,CARD,3839.97,0.012,46.07964
3879,193,2025-10-15,2025,10,CARD,3281.91,0.012,39.38292
3880,193,2025-10-28,2025,10,UPI,2527.15,0.005,12.635750000000002
3881,194,2025-11-07,2025,11,CARD,3669.54,0.012,44.03448
3882,194,2025-10-05,2025,10,UPI,2011.66,0.005,10.058300000000001
3883,194,2025-10-15,2025,10,UPI,4077.04,0.005,20.3852
3884,194,2025-11-17,2025,11,CARD,732.67,0.012,8.79204
3885,194,2025-11-24,2025,11,UPI,827.35,0.005,4.13675
3886,194,2025-11-14,2025,11,UPI,3188.23,0.005,15.94115
3887,194,2025-11-18,2025,11,UPI,4312.89,0.005,21.56445
3888,194,2026-01-25,2026,1,CARD,4564.52,0.012,54.774240000000006
3889,194,2026-01-11,2026,1,CARD,2918.72,0.012,35.02464
3890,194,2025-10-20,2025,10,UPI,4784.99,0.005,23.92495
3891,194,2025-12-12,2025,12,UPI,1695.69,0.005,8.47845
3892,194,2026-01-26,2026,1,CARD,62.01,0.012,0.74412
3893,194,2025-12-01,2025,12,CARD,2173.26,0.012,26.079120000000003
3894,194,2025-10-27,2025,10,CARD,4589.36,0.012,55.07232
3895,194,2025-12-02,2025,12,UPI,1285.3,0.005,6.4265
3896,194,2025-12-28,2025,12,UPI,3211.96,0.005,16.0598
3897,194,2025-11-11,2025,11,UPI,251.1,0.005,1.2555
3898,194,2025-12-23,2025,12,CARD,1827.74,0.012,21.93288
3899,194,2026-01-28,2026,1,CARD,3719.22,0.012,44.63064
3900,194,2025-11-20,2025,11,CARD,2625.54,0.012,31.50648
3901,194,2025-10-02,2025,10,CARD,1665.51,0.012,19.98612
3902,194,2025-10-16,2025,10,UPI,1970.88,0.005,9.8544
3903,195,2026-01-04,2026,1,CARD,1442.35,0.012,17.3082
3904,195,2025-12-15,2025,12,CARD,3513.8,0.012,42.165600000000005
3905,195,2025-11-27,2025,11,UPI,478.31,0.005,2.39155
3906,195,2025-12-28,2025,12,CARD,4466.59,0.012,53.59908
3907,195,2025-11-06,2025,11,UPI,938.3,0.005,4.6915
3908,195,2025-12-02,2025,12,CARD,342.48,0.012,4.1097600000000005
3909,195,2026-01-16,2026,1,CARD,1615.44,0.012,19.38528
3910,195,2025-11-01,2025,11,CARD,3225.39,0.012,38.704679999999996
3911,195,2025-12-06,2025,12,UPI,762.37,0.005,3.81185
3912,195,2025-10-26,2025,10,CARD,4682.3,0.012,56.1876
3913,195,2026-01-17,2026,1,CARD,4588.69,0.012,55.06428
3914,195,2025-10-02,2025,10,UPI,842.15,0.005,4.21075
3915,195,2025-12-24,2025,12,CARD,2490.03,0.012,29.880360000000003
3916,195,2025-12-25,2025,12,UPI,3299.03,0.005,16.495150000000002
3917,195,2026-01-01,2026,1,CARD,2276.94,0.012,27.32328
3918,195,2025-11-20,2025,11,UPI,4205.48,0.005,21.027399999999997
3919,195,2025-10-12,2025,10,UPI,4765.73,0.005,23.82865
3920,195,2025-10-09,2025,10,CARD,4839.81,0.012,58.07772000000001
3921,195,2025-11-14,2025,11,UPI,4756.26,0.005,23.7813
3922,195,2025-12-02,2025,12,CARD,810.25,0.012,9.723
3923,195,2025-11-23,2025,11,UPI,72.45,0.005,0.36225
3924,195,2026-01-19,2026,1,UPI,3352.97,0.005,16.76485
3925,195,2025-10-30,2025,10,UPI,210.95,0.005,1.0547499999999999
3926,195,2025-12-05,2025,12,CARD,3226.78,0.012,38.721360000000004
3927,196,2025-11-01,2025,11,UPI,1266.68,0.005,6.3334
3928,196,2025-10-18,2025,10,UPI,1000.57,0.005,5.0028500000000005
3929,196,2025-11-19,2025,11,UPI,4896.84,0.005,24.4842
3930,196,2026-01-09,2026,1,UPI,1585.44,0.005,7.9272
3931,196,2026-01-13,2026,1,CARD,3176.46,0.012,38.11752
3932,196,2025-11-04,2025,11,UPI,4337.63,0.005,21.68815
3933,196,2025-10-16,2025,10,CARD,4040.44,0.012,48.48528
3934,196,2026-01-24,2026,1,UPI,4746.8,0.005,23.734
3935,196,2025-12-14,2025,12,UPI,112.76,0.005,0.5638000000000001
3936,196,2025-10-29,2025,10,UPI,4458.38,0.005,22.291900000000002
3937,196,2025-12-05,2025,12,CARD,2006.06,0.012,24.07272
3938,196,2026-01-14,2026,1,CARD,3887.98,0.012,46.65576
3939,196,2025-12-28,2025,12,UPI,1990.4,0.005,9.952
3940,196,2025-12-19,2025,12,UPI,4518.23,0.005,22.59115
3941,196,2026-01-06,2026,1,UPI,2347.17,0.005,11.735850000000001
3942,196,2026-01-22,2026,1,CARD,760.51,0.012,9.12612
3943,196,2025-12-14,2025,12,UPI,2113.14,0.005,10.5657
3944,196,2025-11-09,2025,11,UPI,2274.81,0.005,11.37405
3945,196,2026-01-01,2026,1,UPI,524.0,0.005,2.62
3946,196,2025-10-14,2025,10,CARD,4820.21,0.012,57.84252
3947,196,2025-11-05,2025,11,UPI,171.55,0.005,0.8577500000000001
3948,196,2025-11-10,2025,11,CARD,3882.45,0.012,46.5894
3949,196,2025-10-08,2025,10,UPI,1598.61,0.005,7.993049999999999
3950,196,2025-10-20,2025,10,UPI,2159.8,0.005,10.799000000000001
3951,196,2026-01-06,2026,1,CARD,1360.65,0.012,16.3278
3952,197,2025-12-29,2025,12,CARD,4973.96,0.012,59.68752
3953,197,2025-10-07,2025,10,UPI,2276.95,0.005,11.384749999999999
3954,197,2025-10-21,2025,10,CARD,3856.35,0.012,46.2762
3955,197,2025-11-07,2025,11,UPI,2001.14,0.005,10.005700000000001
3956,197,2026-01-28,2026,1,CARD,4302.82,0.012,51.63384
3957,197,2025-10-14,2025,10,CARD,2600.17,0.012,31.20204
3958,197,2026-01-16,2026,1,UPI,1922.18,0.005,9.6109
3959,197,2026-01-02,2026,1,CARD,1239.79,0.012,14.87748
3960,197,2026-01-09,2026,1,UPI,1918.96,0.005,9.594800000000001
3961,197,2025-10-28,2025,10,UPI,2230.27,0.005,11.15135
3962,197,2026-01-23,2026,1,UPI,550.9,0.005,2.7544999999999997
3963,197,2026-01-03,2026,1,UPI,1221.25,0.005,6.10625
3964,197,2025-11-24,2025,11,UPI,726.08,0.005,3.6304000000000003
3965,197,2025-10-25,2025,10,UPI,2096.08,0.005,10.4804
3966,197,2025-11-10,2025,11,CARD,1691.98,0.012,20.30376
3967,197,2025-11-19,2025,11,UPI,3658.03,0.005,18.29015
3968,197,2025-11-24,2025,11,CARD,4323.14,0.012,51.877680000000005
3969,197,2025-10-01,2025,10,UPI,4655.16,0.005,23.2758
3970,197,2025-12-19,2025,12,UPI,3035.2,0.005,15.176
3971,197,2025-10-18,2025,10,UPI,2067.95,0.005,10.339749999999999
3972,197,2025-10-14,2025,10,CARD,748.65,0.012,8.9838
3973,197,2025-10-05,2025,10,CARD,1060.59,0.012,12.727079999999999
